#NOTE: most objects use renderer centroid position. collider or mesh centroid is used where no renderer is available, which is similar. otw we use transform.position which is not guaranteed to be the centroid. check comment col for notes.
#name,x,y,z,qx,qy,qz,qw,comment
Cell_Sink,18.0025,1.839938,54.748,0.5,-0.5,-0.5,-0.5,
Cell_Bed,18.907,1.165408,56.06911,0.5,-0.5,-0.5,-0.5,
Cell_Complete (7),19.1,2.402935,55,0.5,-0.5,-0.5,-0.5,
Files_Drawer (4),13.95666,2.184747,29.349,0.5,-0.5,-0.5,-0.5,
W_2x_glass_A (4),3,2.5,4.5,0.7071068,0,0,-0.7071068,
Floor_12x4 (9),22.5,0.9997301,27.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Metal_Drawer,-6,1.409585,21.195,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Trashcan_Metal (4),3.524,1.39499,28.638,0.7071068,0,0,-0.7071068,
Water_Dispenser,3.190238,1.844218,12.57664,-0.5000001,-0.5000001,-0.5000001,0.5000001,
Water_DispenserMUG,3.053741,1.618604,12.57003,-0.5000001,-0.5000001,-0.5000001,0.5000001,
Water_Dispenser,3.198,1,12.575,0,0.7071068,0,-0.7071068,transform_position
Pencil,11.40327,1.876048,32.10593,0.03439686,0.03652695,-0.07872605,0.995633,
Pen,11.3966,1.861854,32.07698,-0.09550801,-0.006769333,-0.07515827,0.9925643,
Mug_WithPens (1),11.38491,1.831337,32.089,-0.7071068,0,0,0.7071068,
Files_Drawer (1),9.427,1.395746,36.045,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
TableScreen_A,-8.473,1.846552,28.688,-0.5,-0.5,-0.5,0.5,
WaterSprinkler (1),-12,3.936357,31,0.7071068,0,0,-0.7071068,
Folder01,-8.13085,2.025366,38.61179,-0.01137674,0.7362853,0.006837741,0.6765412,
FolderHolder_WithFiles,-8.095,2.026543,38.61,0.4924639,-0.5074243,-0.5074244,-0.4924639,
Books (2),-8.934,2.487314,38.636,-0.7071068,0,0,0.7071068,
File_Papers (4),-7.403975,2.498646,38.61307,0.5263706,0.472159,0.472159,-0.5263706,
Folder02,-9.08,1.893023,38.588,-0.03109383,-0.7064229,-0.7064229,0.03109383,
Books,-7.650999,1.99918,38.636,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Folder02,-7.705545,2.508901,38.61407,2.980232E-08,-0.706871,-4.414518E-08,-0.7073427,
Paper02,-8.655,1.86539,38.618,-0.04400279,0.7057364,0.7057364,0.04400275,
File_Papers (3),-7.542496,2.498646,38.6126,0.4926359,0.5072573,0.5072574,-0.4926359,
Books (3),-8.22,2.487321,38.636,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
File_Papers (2),-8.562864,2.501646,38.6297,-0.4468291,0.5480363,0.5480363,0.4468291,
Table_Flag,-8.872526,2.00819,38.48042,0.4872088,0.5124721,0.512472,-0.4872089,
File_Papers,-8.385864,2.020246,38.6297,-0.4468291,0.5480363,0.5480363,0.4468291,
Folder01,-7.76025,2.511966,38.61179,-0.01137674,0.7362853,0.006837741,0.6765412,
File_Papers (5),-9.051838,3.005646,38.60585,0.5280762,0.4702505,0.4702505,-0.5280762,
Folder01 (1),-8.21804,2.021415,38.61205,0.08104873,0.7318994,-0.07805951,0.6720576,
Folder01,-9.079996,1.913351,38.59643,-0.7008982,0.04189986,-0.0481142,0.7104023,
Folder01 (1),-7.847441,2.508015,38.61204,0.08104873,0.7318994,-0.07805951,0.6720576,
Books (5),-7.768999,2.969332,38.636,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Books (6),-8.42,2.969314,38.636,-0.7071068,0,0,0.7071068,
Folder02,-8.076145,2.0223,38.61407,2.980232E-08,-0.706871,-4.414518E-08,-0.7073427,
File_Papers (1),-8.838953,3.005646,38.62686,-0.4181037,0.5702538,0.5702538,0.4181037,
FolderHolder_WithFiles (1),-7.724401,2.513143,38.61,0.4924639,-0.5074243,-0.5074244,-0.4924639,
Bookshelf (2),-8.241,2.178316,38.58052,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Door_Wooden_Black,-15.4796,6.150548,24.00669,0.5,-0.5,-0.5,-0.5,
Door_Wooden_Black_Parent,-30.906,11.15,47.5,0,0,0,1,collider_centroid
Door_Wooden_Black_ParentMain,-15.453,5,24,0,0,0,1,transform_position
Painting_F,3.880976,2.913,30.502,-0.5,-0.5,-0.5000001,0.4999999,
W_6x (44),31.5,2.5,39.9133,0,1,0,-4.371139E-08,
Door_Wooden_Black,7.026598,2.150548,26.99331,-0.5000001,-0.5,-0.5,0.5000001,
Door_Wooden_Black_Parent,-1.430511E-05,3.15,0.4999962,0,1,0,-1.192093E-07,collider_centroid
Door_Wooden_Black_ParentMain,7.5,1,27.5,0,0.7071068,0,0.7071068,transform_position
CeilingLamp_Embed (19),-4.500863,3.995774,25.99568,0.7071068,0,0,-0.7071068,
CeilingLamp_Embed (39),-17.48786,11.98777,22.98568,0.7071068,0,0,-0.7071068,
Books,25.32123,1.649673,28.63072,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
FileFolder,25.70823,1.649738,28.66442,0.05993104,0.7045625,0.7045625,-0.05993106,
Books (1),26.30023,1.649673,28.63072,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
FileFolder (1),25.89022,1.649738,28.64441,0.05993104,0.7045625,0.7045625,-0.05993106,
Dresser_A_WithBooks (1),25.81,1.43217,28.915,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
WaterSprinklerPipe_3x,3,3.832861,11,0.7071068,0,0,-0.7071068,
Floor_6x3 (10),-16.5,3.99973,24.5,-0.5,-0.5,-0.5,0.5,
Floor_6x3,10.5,0.9997301,35,0.7071068,0,0,-0.7071068,
Couch_1seat (4),2.923131,1.476837,16.43284,-0.5,-0.5,-0.5,0.5,
Closet_Door_R,-3.214832,2.015545,28.75277,-0.5,-0.5,-0.5,0.5,
Closet_Door_L,-3.214838,2.015526,27.99821,-0.5,-0.5,-0.5,0.5,
Closet_Metal (4),-2.917,2.00565,28.374,-0.5,-0.5,-0.5,0.5,
Flagpole_Wall,-15.85503,6.628543,22.72743,0.5,0.5,0.5,-0.5,
Chair_LeatherOffice (2),10.32805,1.652415,32.49345,-0.5,0.5,0.5,0.5,
Chair_LeatherOffice (4),12.26309,1.652415,31.42626,-0.4751258,-0.5236941,-0.5236941,0.4751258,
Chair_LeatherOffice (1),10.32805,1.652415,31.42146,0.5,-0.5000001,-0.5000001,-0.5,
Chair_LeatherOffice,10.32805,1.652415,30.22646,-0.5,0.5,0.5,0.5,
Chair_LeatherOffice (5),12.25435,1.652415,30.22548,-0.5049318,-0.4950191,-0.4950192,0.5049318,
Chair_LeatherOffice (3),12.25205,1.652415,32.49345,0.5,0.5,0.5,-0.5,
Table_MeetingWithChairs,11.427,1.389217,31.389,0.5,-0.5,-0.5,-0.5,
Floor_12x4 (18),22.5,3.99973,31.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
W_6x_Window_MiniDouble (4),13.5,2.5,22.43695,0,1,0,-4.371139E-08,
Door_L,14.40423,2.243114,33.07409,-0.6970731,-0.1186981,-0.118698,0.697073,
Door_R,14.23498,2.243114,32.01262,0.3800536,-0.5962879,-0.5962879,-0.3800536,
MetalCabinet (2),13.8793,2.18426,32.35188,0.5,-0.5,-0.5,-0.5,
Floor_12x2,-6,0.99973,26.5,0.7071068,0,0,-0.7071068,
MetalShelf_Open,14.39972,2.317118,43.42,-0.7071068,0,0,0.7071068,
WaterSprinkler (12),-10.985,3.936357,24.5,0.7071068,0,0,-0.7071068,
AirventilationGrid_B (9),-9.5,3.985444,14,0.7071068,0,0,-0.7071068,
Leather_Bench (1),22.616,1.245052,23.967,0.5,0.5,0.5,-0.5,
PaperBag01,21.69192,2.077167,29.4674,-0.7071068,0,0,0.7071068,
Pen (1),11.839,1.787886,31.93921,0.3754274,0.5992115,0.5992115,-0.3754273,
Keyboard (6),-9.761824,1.773159,33.02079,-0.2727882,-0.65237,-0.65237,0.2727881,
Paper02,17.045,1.905424,28.842,-0.6632432,-0.2451703,-0.2451703,0.6632432,
Painting_C,3.364426,2.558,10.367,-0.5,-0.5,-0.5,0.5,
Floor_6x3 (10),1,3.99973,29,0.7071068,0,0,-0.7071068,
Floor_6x3,6,0.9997299,30.5,-0.5,-0.5,-0.5,0.5,
Lamp_SquareCeiling (13),11,3.99001,34,-0.7071068,0,0,0.7071068,
Metal_Drawer (1),13.203,1.409585,28.161,-0.5,-0.5,-0.5,0.5,
Pen,10.88534,1.787886,31.28754,-0.17639,0.684753,0.6847529,0.17639,
WindowBlinds_B,-0.5323044,3.219851,16.623,-0.5,-0.5,-0.5,0.5,
Trashcan (5),-9.32,1.191097,31.34931,0.5,0.5,0.5,-0.5,
Trashcan_Metal (7),13.912,1.39499,27.757,0.7071068,0,0,-0.7071068,
Box_Black (1),28.006,1.285101,32.726,-0.5088243,0.4910171,0.4910171,0.5088243,
TableScreen_E (8),-12.5,1.527055,12.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Floor_6x2 (2),3.260795,3.99973,24.5,0.5,-0.5,-0.5,-0.5,
Painting_Diploma,-15.49955,2.808645,21.61464,0.7071068,0,0,-0.7071068,
W_Pilar_Large (1),13.5,2.5,22.5,0,0,0,1,
Floor_12x4 (2),-10,0.9997301,19.5,0.7071068,0,0,-0.7071068,
Airventilation_3x (2),-14,3.813432,34.4925,0.5,-0.5,-0.5,-0.5,
Plant_Inside_Large (1),-18.76623,9.809963,21.06245,-0.7071068,0,0,0.7071068,
Door_Toilet_Parent,67.5,3.3,2.899994,0,0.7071068,0,0.7071068,collider_centroid
Toilet_Door,32.59942,2.301155,35.51389,0,-0.7071068,-0.7071068,0,
Door_Toilet_ParentMain,32.5,1,35.5,0,0.7071068,0,0.7071068,transform_position
Floor_12x4 (16),34.5,0.9997301,39,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Urinal (3),30.109,1.984274,33.81799,-0.7071068,0,0,0.7071068,
Floor_4x2 (2),-18.72773,8.99973,20.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
AirventilationGrid_A (14),20,3.947191,43,0.7071068,0,0,-0.7071068,
Flagpole_Wall,3.13808,2.120282,9.072664,0.5,0.5,0.5,-0.5,
W_6x_Door (1),1.5,2.499939,27.43676,0,1,0,-4.371139E-08,
CeilingLamp_Embed (20),-7.500863,3.995774,25.99568,0.7071068,0,0,-0.7071068,
LCD_ScreenSOLO_1 (2),20.007,3.20475,23.04088,-0.7071068,6.181725E-08,6.181725E-08,0.7071068,
Toilet (3),34.085,1.596625,33.91585,-0.7071068,6.181725E-08,6.181725E-08,0.7071068,
Mouse (6),-9.546545,1.787549,32.80257,-0.2631014,-0.6563366,-0.6563364,0.2631015,
W_6x (38),31.5,2.5,33.5867,0,0,0,1,
WaterSprinklerPipe_3x (5),10.5,3.832861,35,-0.5,-0.5,-0.5,0.5,
WaterSprinklerPipe_3x (7),16.5,3.832861,35,-0.5,-0.5,-0.5,0.5,
Toilet (1),35.604,1.596625,33.91585,-0.7071068,6.181725E-08,6.181725E-08,0.7071068,
CardboardBox01 (3),28.114,3.325827,34.155,-0.7071068,0,0,0.7071068,
W_6x (36),13.5867,2.5,42.5,0,0.7071068,0,0.7071068,
MetalShelf_Signle (1),28.149,3.152625,33.91653,0,1,0,-4.371139E-08,
WaterSprinklerPipe_3x (18),-10.5,3.832861,22.25,-0.5,-0.5,-0.5,0.5,
Box_Cardboard (1),28.008,1.983055,28.979,-0.4917919,-0.5080756,-0.5080755,0.4917919,
WindowBlinds_D,-15.96722,2.710605,18.503,0.5,-0.5,-0.5,-0.5,
W_3x (4),4.586702,2.5,35,0,0.7071068,0,0.7071068,
Floor_6x3 (6),1,0.9997301,32,0.7071068,0,0,-0.7071068,
AirventilationGrid_B (9),-17.015,15.99044,30.013,0.7071068,0,0,-0.7071068,
Painting_G,-18.04851,2.809188,20.62002,-0.7071068,0,0,0.7071068,
Door_Metal_Gray,-4.493308,2.150548,-0.4734018,0,-0.7071068,-0.7071068,0,
Door_Metal_Gray_Parent,-5.5,3.15,4.000002,0,0.7071068,0,0.7071068,collider_centroid
Door_Metal_Gray_ParentMain,-4.5,1,-0.5,0,0.7071068,0,0.7071068,transform_position
W_1x (6),-20.9133,14.5,21,0,0.7071068,0,0.7071068,
W_6x (7),-2.586702,2.5,31,0,0.7071068,0,-0.7071068,
PC (1),-2.979,2.008937,34.915,-0.5883179,0.3922782,0.3922781,0.5883179,
CeilingLamp_Embed (47),-17.98186,15.99077,29.02268,0.7071068,0,0,-0.7071068,
Floor_6x2 (3),1,3.99973,24.5,0.5,-0.5,-0.5,-0.5,
Lamp_SquareCeiling (6),-13.5,3.99001,18,0.7071068,0,0,-0.7071068,
CeilingLamp_Embed (33),-17.48786,7.987774,25.99568,0.7071068,0,0,-0.7071068,
CeilingLamp_Embed (2),1.999137,3.995774,16.99568,0.7071068,0,0,-0.7071068,
Flagpole_Wall (1),-15.85503,6.628543,26.31056,0.5,0.5,0.5,-0.5,
Lamp_SquareCeiling (8),-13.5,3.99001,12,0.7071068,0,0,-0.7071068,
W_6x (3),3.413298,2.5,12.5,0,0.7071068,0,-0.7071068,
Lamp_Fluorescent_A_Hang,22.00656,3.763601,55.02424,-0.7071068,0,0,0.7071068,
Lamp_Fluorescent_A (4),22.013,3.438116,55.022,-0.7071068,0,0,0.7071068,
W_6x_DoorDouble (3),-15.56324,14.49994,24.5,0,0.7071068,0,-0.7071068,
W_Pilar_Large (17),29,2.5,34,0,0,0,1,
CeilingLamp_Embed (25),-10.52186,3.995774,22.99568,0.7071068,0,0,-0.7071068,
W_Pilar_Small (1),3.5,2.5,20,0,0,0,1,
AirventilationGrid_B (3),-18.487,11.99144,24.004,0.7071068,0,0,-0.7071068,
Lamp_SquareCeiling (8),22,3.99001,42,0.7071068,0,0,-0.7071068,
W_6x (24),1,2.5,35.9133,0,1,0,-4.371139E-08,
Floor_6x3 (12),-16.5,7.99973,24.5,-0.5,-0.5,-0.5,0.5,
Toilet,-1.591148,1.581625,28.898,0.5,-0.5,-0.5,-0.5,
Floor_12x4 (15),34.5,0.9997301,35,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
W_Pilar_Large (2),-6.5,2.5,4.5,0,0,0,1,
Pencil (1),17.07621,1.905616,29.01346,-0.667856,-0.2323108,-0.2323108,0.667856,
AirventilationGrid_A (1),20,3.947191,25,0.7071068,0,0,-0.7071068,
W_6x_DoorWindow_Large (1),7.5,2.499939,27.56324,0,0,0,1,
W_Pilar_Small (4),21.97258,3.753,50.376,0,0,0.7071068,-0.7071068,
CeilingLamp_Embed (40),-19.49586,15.99077,25.99568,0.7071068,0,0,-0.7071068,
Pen,26.69283,1.782886,25.77486,-0.6259443,0.3289283,0.3289283,0.6259443,
Lamp_SquareCeiling (4),0.5,3.99001,33,-0.7071068,0,0,0.7071068,
Door_Toilet_Parent,-2.475356E-06,3.3,0.6000004,0,1,0,-4.371139E-08,collider_centroid
Toilet_Door,0.01388438,2.301155,28.90058,-0.5,-0.5,-0.5,0.5,
Door_Toilet_ParentMain,0,1,29,0,1,0,-4.371139E-08,transform_position
W_1x (2),-20.9133,2.5,21,0,0.7071068,0,0.7071068,
W_6x (21),-14.4133,2.5,37,0,0.7071068,0,0.7071068,
CeilingLamp_Embed (21),-7.500863,3.995774,22.99568,0.7071068,0,0,-0.7071068,
AirventilationGrid_B (8),-17.021,15.99044,31.012,0.7071068,0,0,-0.7071068,
Drawer_C,24.42952,1.159876,29.17782,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Drawer_B,24.42952,1.40469,29.00082,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Drawer_A,24.42952,1.65904,29.17782,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Metal_Drawer_SeparateDrawers,24.43,1.409585,29.19079,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
TableScreen_C_Glass (1),-7.891,1.777055,33.861,0.7071068,0,0,-0.7071068,
Door_Metal_Gray,31.5274,2.150548,43.50669,0.5,-0.5,-0.5,-0.5,
Door_Metal_Gray_Parent,63.10802,3.15,86.50002,0,0,0,1,collider_centroid
Door_Metal_Gray_ParentMain,31.5,1,43.5,0,0,0,1,transform_position
WhiteBoard_Walll,13.36287,2.651085,31.429,0,0.7071068,0,-0.7071068,
Pencil,-12.91032,1.871048,32.50443,0.03439686,0.03652695,-0.07872605,0.995633,
Pen,-12.91699,1.856854,32.47549,-0.09550801,-0.006769333,-0.07515827,0.9925643,
Mug_WithPens (4),-12.92868,1.826337,32.48751,-0.7071068,0,0,0.7071068,
W_6x (26),4.586702,2.5,0,0,0.7071068,0,0.7071068,
Airventilation_3x (2),6.9925,3.813432,26.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Floor_4x2 (2),-18.72772,11.99973,20.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
WhiteBoard_Walll (1),-14.36287,2.701085,32.174,0,0.7071068,0,0.7071068,
CeilingLamp_Embed (22),-1.000863,3.995774,6.995681,0.7071068,0,0,-0.7071068,
Couch_1seat (8),-19.87932,9.481838,21.43193,0.6921998,-0.1444284,-0.1444283,-0.6921997,
Floor_4x2,-18.72773,0.99973,20.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
CeilingHang01,21.49975,3.985622,40.4861,-5.958834E-08,-0.02338976,1.394139E-09,-0.9997265,
ExitSign_A,21.49931,3.872933,40.48536,0,-0.02338976,0,-0.9997265,
Airventilation_3x (9),4.0075,3.813432,1,0.7071068,0,0,-0.7071068,
Door_Toilet_Parent,-2.861023E-06,3.3,0.5999985,0,1,0,-4.371139E-08,collider_centroid
Toilet_Door,3.513884,2.301155,33.40058,-0.5,-0.5,-0.5,0.5,
Door_Toilet_ParentMain,3.5,1,33.5,0,1,0,-4.371139E-08,transform_position
Plant_Inside_Large (1),-0.9034446,1.809964,15.66677,0.7071068,0,0,-0.7071068,
TableScreen_E (7),-8.5,1.527055,12.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
W_3x (8),-1.913298,2.5,35,0,0.7071068,0,0.7071068,
W_3x (9),-14.22303,2.5,21.4133,0,1,0,-4.371139E-08,
TableScreen_E_Glass (4),-13.5,1.776987,13.5,0.5,-0.5,-0.5,-0.5,
W_6x_DoorWindow_Large,-3.5,2.499939,9.436759,0,1,0,-4.371139E-08,
Box_Cardboard,28.073,1.928953,33.91389,-0.7056221,0.04579833,0.04579834,0.7056221,
Lamp_SquareCeiling (2),-9.5,3.99001,18,0.7071068,0,0,-0.7071068,
Cart,27.90708,1.26607,33.67296,-0.7071068,0,0,0.7071068,
CeilingLamp_Embed (35),-17.48786,7.987774,22.98568,0.7071068,0,0,-0.7071068,
TableScreen_E (2),-5.5,1.527055,17,0.5,-0.5,-0.5,-0.5,
Airventilation_3x (8),1.0075,3.813432,1,0.7071068,0,0,-0.7071068,
Couch_1seat (1),18.61729,1.476837,45.04958,0.4982561,-0.5017379,-0.5017377,-0.4982563,
Water_Dispenser,24.16861,1.844218,47.18018,-0.007934039,0.7070624,0.7070624,0.007934039,
Water_DispenserMUG,24.1792,1.618604,47.04389,-0.007934039,0.7070624,0.7070624,0.007934039,
Water_Dispenser,24.171,1,47.188,0,-0.9999371,0,-0.01122043,transform_position
TableScreen_C_Glass (3),-9.015,1.777055,35.049,-0.5,-0.5,-0.5,0.5,
W_6x (32),4.586702,2.5,30.5,0,0.7071068,0,0.7071068,
W_Pilar_Large (15),-5.5,2.5,21.779,0,0,0,1,
Keyboard (1),20.94624,1.913193,29.52286,-0.04253213,0.7058266,0.7058264,0.04253213,
Folder01,25.8788,1.940366,25.19653,-0.01217839,-0.122262,-0.005279503,0.9924091,
Folder02,25.86312,1.9373,25.23854,1.490116E-07,0.1644248,-5.029142E-08,-0.9863896,
FolderHolder_WithFiles,25.869,1.941542,25.222,0.6991795,0.1055851,0.105585,-0.6991793,
Painting_A,3.364427,2.620446,17.04677,-0.5,-0.5,-0.5,0.5,
WaterSprinkler (6),1,3.936357,24.5,0.7071068,0,0,-0.7071068,
W_1x (4),-20.9133,6.5,21,0,0.7071068,0,0.7071068,
W_1x (11),-16,10.5,21.5867,0,0,0,1,
Door_Metal_Gray,31.5266,2.150548,44.49331,-0.5,-0.5,-0.5,0.5,
Door_Metal_Gray_Parent,-1.907349E-05,3.15,0.4999809,0,1,0,-4.371139E-08,collider_centroid
Door_Metal_Gray_ParentMain,31.5,1,44.5,0,1,0,-4.371139E-08,transform_position
W_6x_Window_MiniDouble (2),17.93695,2.5,44,0,0.7071068,0,-0.7071068,
CeilingLamp_Embed (7),-3.489863,3.995774,14.98768,0.7071068,0,0,-0.7071068,
Metal_Drawer (2),13.203,1.409585,29.145,-0.5,-0.5,-0.5,0.5,
MetalShelf_Signle,28.149,2.461625,33.91653,0,1,0,-4.371139E-08,
Painting_F (1),-19.59,2.812,20.61802,-0.7071068,0,0,0.7071068,
WindowBlinds_B (3),-0.5323044,3.302172,10.579,-0.5,-0.5,-0.5,0.5,
Lamp_SquareCeiling (5),-18.499,10.59501,33.028,-0.7071068,0,0,0.7071068,
Couch_1seat (10),18.59829,1.476837,42.33258,0.4982561,-0.5017379,-0.5017377,-0.4982563,
Floor_12x4 (20),34.5,3.99973,35,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
CeilingLamp_Embed (30),-19.51186,3.995774,25.99568,0.7071068,0,0,-0.7071068,
Urinal_Partition (3),30.66562,2.170855,33.91387,0.7071068,0,0,-0.7071068,
Toilet_Paper,3.563818,1.920955,34.992,-0.5,0.5,0.5000001,0.4999999,
AirventilationGrid_A (3),17,3.947191,35,0.7071068,0,0,-0.7071068,
Toilet_Paper (2),-0.969,2.044,29.56718,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
CeilingLamp_Embed (16),-1.500863,3.995774,25.99568,0.7071068,0,0,-0.7071068,
Flagpole_Wall,-5.4774,2.254128,22.33015,-0.7071068,0,0,0.7071067,
Table_Drawer,-3.169817,1.385484,36.97721,-0.7071068,0,0,0.7071068,
Table_DrawerSmall,-4.718962,1.385531,38.38763,-0.7071068,0,0,0.7071068,
Table_Main,-3.59827,1.385551,37.95773,-0.7071068,0,0,0.7071068,
Table_OfficeCorner (5),-2.817,1,38.739,0,0,0,1,transform_position
Lamp_Fluorescent_A_Hang,22.00656,3.763601,49.48924,-0.7071068,0,0,0.7071068,
Lamp_Fluorescent_A (1),22.013,3.438116,49.487,-0.7071068,0,0,0.7071068,
Paper02 (1),-13.39508,1.77939,33.4987,-0.4170504,-0.5710246,-0.5710245,0.4170504,
Drawer_C,21.79382,1.159876,35.00148,-0.5,-0.5,-0.5,0.5,
Drawer_B,21.79382,1.40469,35.00148,-0.5,-0.5,-0.5,0.5,
Drawer_A,21.65782,1.65904,35.00148,-0.5,-0.5,-0.5,0.5,
Metal_Drawer_SeparateDrawers (1),21.80679,1.409585,35.001,-0.5,-0.5,-0.5,0.5,
Plant_Inside_Large (2),9.169218,1.809964,21.94293,-0.5700252,0.4184153,0.4184152,0.5700252,
Chair_Wood,5.02,1.499696,32.513,-0.5,-0.5,-0.5,0.5,
Files_Drawer (6),14.287,2.175746,46.43719,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Files_Drawer (11),-3.017,2.06838,37.01431,0.5,0.5,0.5,-0.5,
Cart (1),14.06789,1.26607,42.12292,0.5,-0.5,-0.5,-0.5,
Sink3x (2),35.427,2.005,39.54918,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
LidarObject,0.017,-0.2505749,0.17,0,0,0,1,transform_position
LidarObject,0.017,-0.2505749,-0.17,0,0,0,1,transform_position
rgb_left,-0.05,-0.2505749,0,0,0,0,1,transform_position
segmentation,0.05,-0.2505749,0,0,0,0,1,transform_position
depth,0.05,-0.2505749,0,0,0,0,1,transform_position
3pv,0,0.4494251,-1.2,0.1100685,0,0,0.993924,transform_position
rgb_right,0.05,-0.2505749,0,0,0,0,1,transform_position
instance_segmentation,0.05000019,-0.2505749,0,0,0,0,1,transform_position
Graphics,0,-0.2505749,0,0,0,0,1,
trunk_Lidar2D,0.017,-0.2505749,-0.17,0,0,0,1,transform_position
hood_Lidar2D,0.017,-0.2505749,0.17,0,0,0,1,transform_position
tesse_multiscene_agent,0,-0.5011498,0,0,0,0,1,collider_centroid
Spotlight (2),-3.789,3.752,15.182,0.7071068,0,0,0.7071068,transform_position
Mug_WithPens,-12.89267,1.871337,12.82465,-0.7071068,0,0,0.7071068,
Area Light (9),21.622,2.72,22.29,0.0540248,-0.05402479,0.70504,0.70504,transform_position
Fan_Blades,-7.271686,2.074838,34.37354,0.7062829,-0.03412628,-0.03412628,-0.7062829,
Area Light (6),15.093,2.72,22.29,0.0540248,-0.05402479,0.70504,0.70504,transform_position
TableWooden_B_WithProps_D,-8.5,1,13,0,0,0,1,transform_position
Lamp_Fluorescent_C (2),16.582,3.438091,30.00004,-0.7071068,0,0,0.7071068,
Spotlight (28),-22.494,3.492,25.991,0.7071068,0,0,0.7071068,transform_position
FolderHolder_WithFiles (1),5.624,2.513143,36.075,0.4924639,-0.5074243,-0.5074244,-0.4924639,
Pencil,-8.815639,1.867048,35.54092,0.03439686,0.03652696,-0.07872606,0.995633,
Folder02,-12.033,1.843022,13.259,-0.6755661,-0.2088314,-0.2088313,0.6755661,
File_Papers (1),6.460428,3.005658,36.09143,-0.030804,0.7064356,0.7064356,0.030804,
Area Light (39),-10.49,3.85,26.03,0.7071068,0,0,0.7071068,transform_position
Phone (2),-8.664391,1.811437,35.66043,-0.3988269,0.5838982,0.5838981,0.398827,
Spotlight (9),7.11,3.48,24.971,0.7071068,0,0,0.7071068,transform_position
Lamp_Desk,-11.81322,2.150522,12.74848,-0.6347051,0.311688,0.3116879,0.6347052,
Area Light (28),-4.07,3.85,7,0.7071068,0,0,0.7071068,transform_position
Folder02,5.816855,2.0223,36.07907,2.980232E-08,-0.706871,-4.414518E-08,-0.7073427,
Pen,-9.076458,1.901854,12.62749,-0.09550801,-0.006769333,-0.07515827,0.9925643,
Lamp_Spot (1),-14.36804,3.531,33.147,0,0.7071068,0,-0.7071068,
Lamps,0,0,0,0,0,0,1,transform_position
Paper01 (1),-8.17972,1.82439,13.25971,-0.3243547,0.6283265,0.6283264,0.3243545,
Lamp_Desk,-9.25815,2.146522,12.72402,0.3973886,-0.584878,-0.584878,-0.3973886,
Books (6),5.878,2.969333,36.101,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Floors_Floor1,0,0,0,0,0,0,1,transform_position
Area Light (18),-11.556,3.849,31.956,0.7071068,0,0,0.7071068,transform_position
CeilingLamp,1.498,4,30.533,0,0.9999646,0,0.008416319,transform_position
Lamp_Fluorescent_A (2),13.652,3.684116,24.92,-0.5,-0.5,-0.5,0.5,
CeilingLamp (4),-5.027796,3.96473,36.05616,0.5000001,0.5000001,0.5000001,-0.5000001,
Spotlight (20),-12.37,3.911,24.462,0.7071068,0,0,0.7071068,transform_position
Lamp_Fluorescent_C_Hang,16.57556,3.74822,30.00224,-0.7071068,0,0,0.7071068,
Lamp_Fluorescent_B,11.376,3.399369,31.397,-0.5016936,0.4983007,0.4983008,0.5016935,
Desk,21.04005,1.449853,29.60422,-0.01402531,-0.7069678,-0.7069678,0.01402533,
Area Light (32),26.097,3.352,26.113,0.5,0.5,-0.5,0.5,transform_position
Folder02,-7.032052,1.9333,34.27104,4.237516E-08,0.7580596,-1.192093E-07,-0.6521853,
CeilingLamp (7),-5.027795,3.96473,30.04116,0.5000001,0.5000001,0.5000001,-0.5000001,
